client_ID;age;gender;marital_status;SPC_ID;Industry_sector;Market_type;Affiliated_agency;Monthly_income;Monthly_debt_payments;Monthly_spending;Assets_worth;Employment_Stability;Credit_Score
8067;64;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);125;4763;1428;2001;129676.0;0;759
8068;26;male;married;025;Retirees and Pensioners;B2B Market (Business-to-Business);141;4622;1848;1941;34130.0;8;646
8069;50;female;divorced;072;Unreported;B2C Market (Business-to-Consumer);105;4755;1902;1997;98469.0;2;686
8070;55;female;married;058;Merchants and Traders;B2C Market (Business-to-Consumer);97;3097;1238;1115;81327.5;4;636
8071;35;female;single;060;Agriculture and Fishing;B2B Market (Business-to-Business);83;3375;0;2362;52121.5;13;697
8072;57;female;married;050;Merchants and Traders;B2C Market (Business-to-Consumer);145;2656;796;1302;66098.0;4;632
8073;50;female;married;064;Unemployed and Others;B2C Market (Business-to-Consumer);56;143;42;70;21409.0;7;648
8074;32;female;married;035;Legal Activities;B2B Market (Business-to-Business);71;5003;0;3001;58863.0;11;729
8075;34;male;divorced;015;Public Administration;B2B Market (Business-to-Business);56;2991;0;1794;34645.0;4;739
8076;78;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);138;4911;1473;2062;162450.0;14;678
8077;19;female;married;026;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);217;4541;1816;1907;21968.5;1;703
8078;34;female;married;038;Healthcare;B2B Market (Business-to-Business);23;4106;1231;1725;53987.0;9;646
8079;74;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);147;3915;1566;1409;129117.0;18;669
8080;19;male;single;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);106;4691;0;3283;24560.5;0;694
8081;28;male;divorced;051;Merchants and Traders;B2C Market (Business-to-Consumer);108;3395;1358;1222;38156.0;1;595
8082;26;female;divorced;052;Merchants and Traders;B2C Market (Business-to-Consumer);235;4426;1770;1859;34869.0;0;672
8083;29;female;married;027;Self-Employed Professionals;B2B Market (Business-to-Business);107;5703;1710;2395;59999.5;7;708
8084;36;female;married;099;Unemployed and Others;B2C Market (Business-to-Consumer);147;2998;1199;1259;38268.0;1;621
8085;74;female;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);114;4493;1797;1887;143719.0;1;721
8086;63;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);105;3780;0;2646;107107.0;11;737
8087;41;male;divorced;052;Merchants and Traders;B2C Market (Business-to-Consumer);109;4138;0;2482;69776.0;17;780
8088;37;male;married;010;Public Administration;B2B Market (Business-to-Business);8;2293;917;825;37836.5;13;733
8089;73;male;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);52;4082;1632;1715;133215.0;27;641
8090;37;female;married;057;Legal Activities;B2C Market (Business-to-Consumer);169;4182;1672;1757;60807.0;0;681
8091;28;female;married;067;Real Estate Activities;B2C Market (Business-to-Consumer);126;5365;1609;2253;54328.0;8;680
8092;78;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);187;3917;1566;1410;141624.0;6;649
8093;40;female;married;049;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);235;4277;0;2993;63811.0;5;757
8094;41;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);42;4410;1764;1852;74576.0;4;639
8095;41;male;married;062;Agriculture and Fishing;B2B Market (Business-to-Business);124;3255;1302;1171;53008.5;10;739
8096;19;female;single;100;Merchants and Traders;B2C Market (Business-to-Consumer);184;2919;0;1751;13204.5;0;674
8097;44;male;married;003;Public Administration;B2B Market (Business-to-Business);2;4005;1201;1682;74195.0;12;684
8098;70;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);27;4141;1656;1491;131764.0;5;667
8099;43;male;married;016;Private Sector Management;B2B Market (Business-to-Business);168;7808;3123;3279;122639.0;19;794
8100;19;male;married;023;Education;B2B Market (Business-to-Business);139;104;0;72;19888.0;0;635
8101;55;female;divorced;032;Healthcare;B2B Market (Business-to-Business);132;4903;0;3432;113860.5;17;657
8102;48;male;married;004;Public Administration;B2B Market (Business-to-Business);21;5565;2226;2337;109235.0;1;695
8103;81;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);8;4843;1937;1743;172566.5;27;709
8104;20;female;single;005;Public Administration;B2B Market (Business-to-Business);50;3123;0;2186;27879.0;2;706
8105;44;female;married;071;Self-Employed Professionals;B2C Market (Business-to-Consumer);76;2535;0;1774;46703.0;21;711
8106;61;male;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);180;4126;1650;1485;104441.0;0;737
8107;40;female;single;027;Self-Employed Professionals;B2B Market (Business-to-Business);166;4340;1302;2126;67882.0;13;673
8108;40;female;married;032;Healthcare;B2B Market (Business-to-Business);102;5777;2310;2080;88506.0;7;705
8109;21;female;married;041;Self-Employed Professionals;B2B Market (Business-to-Business);113;5027;2010;1810;35623.5;1;619
8110;58;male;divorced;041;Self-Employed Professionals;B2B Market (Business-to-Business);9;5658;1697;2376;134415.0;15;781
8111;35;male;married;037;Education;B2B Market (Business-to-Business);172;4053;1621;1459;58588.5;6;751
8112;26;female;married;041;Self-Employed Professionals;B2B Market (Business-to-Business);6;3928;1571;1414;38460.0;6;667
8113;30;female;married;039;Self-Employed Professionals;B2B Market (Business-to-Business);226;3861;1544;1390;44762.0;12;651
8114;57;male;married;027;Self-Employed Professionals;B2B Market (Business-to-Business);194;5621;2248;2361;130262.5;20;662
8115;40;female;married;021;Private Sector Technical and Support;B2B Market (Business-to-Business);32;3619;1447;1303;55843.0;9;683
8116;42;female;divorced;009;Public Administration;B2B Market (Business-to-Business);181;1996;0;1397;37253.0;21;620
8117;23;female;single;066;Legal Activities;B2C Market (Business-to-Consumer);54;4759;0;3331;32522.5;1;672
8118;43;female;married;042;Self-Employed Professionals;B2B Market (Business-to-Business);28;4111;0;2466;75485.5;0;723
8119;44;male;divorced;004;Public Administration;B2B Market (Business-to-Business);101;5738;2295;2065;98263.0;7;680
8120;43;female;married;041;Self-Employed Professionals;B2B Market (Business-to-Business);122;5823;0;3493;99629.5;17;717
8121;34;male;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);70;4576;1372;1922;56540.0;2;671
8122;49;female;divorced;067;Real Estate Activities;B2C Market (Business-to-Consumer);196;6725;2690;2421;132611.5;24;717
8123;69;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);52;4408;1322;2160;128354.0;23;740
8124;59;female;divorced;044;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);121;3149;0;2204;88767.5;30;672
8125;20;female;single;016;Private Sector Management;B2B Market (Business-to-Business);114;5210;1563;2188;32945.0;2;656
8126;20;female;single;058;Merchants and Traders;B2C Market (Business-to-Consumer);6;3941;1576;1419;28699.0;0;585
8127;29;male;married;014;Public Administration;B2B Market (Business-to-Business);0;3625;0;2537;41111.5;10;687
8128;22;female;married;016;Private Sector Management;B2B Market (Business-to-Business);42;7908;0;5535;44789.0;1;654
8129;76;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);44;4100;1230;2008;143326.0;19;750
8130;27;female;married;004;Public Administration;B2B Market (Business-to-Business);126;5458;2183;2292;51075.0;7;693
8131;22;female;married;009;Public Administration;B2B Market (Business-to-Business);117;1955;586;821;22159.0;4;602
8132;59;male;married;099;Unemployed and Others;B2C Market (Business-to-Consumer);162;4332;1732;1560;106644.0;4;677
8133;37;female;divorced;061;Agriculture and Fishing;B2B Market (Business-to-Business);186;2081;0;1248;32666.5;5;641
8134;67;female;married;024;Retirees and Pensioners;B2B Market (Business-to-Business);160;4488;1346;1885;132870.0;4;724
8135;54;female;single;100;Merchants and Traders;B2C Market (Business-to-Consumer);94;2549;1019;918;64278.0;20;705
8136;53;female;divorced;051;Merchants and Traders;B2C Market (Business-to-Consumer);192;3966;1586;1428;89922.0;27;770
8137;41;male;single;062;Agriculture and Fishing;B2B Market (Business-to-Business);142;3913;0;2739;68385.5;10;748
8138;29;female;married;003;Public Administration;B2B Market (Business-to-Business);29;3843;1537;1383;43600.5;7;606
8139;39;female;married;016;Private Sector Management;B2B Market (Business-to-Business);133;5260;2104;1893;75603.0;13;798
8140;54;male;divorced;007;Public Administration;B2B Market (Business-to-Business);146;3481;0;2436;84807.0;22;696
8141;73;male;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);29;4919;1967;2066;160031.5;4;742
8142;42;male;single;026;Self-Employed Artisans and Traders;B2B Market (Business-to-Business);3;4887;0;2932;75553.0;1;766
8143;38;male;married;032;Healthcare;B2B Market (Business-to-Business);108;4857;1942;2040;73410.0;17;692
8144;81;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);188;4730;0;2838;173131.0;23;717
8145;21;male;single;061;Agriculture and Fishing;B2B Market (Business-to-Business);13;3188;1275;1339;27478.0;3;691
8146;40;female;married;025;Retirees and Pensioners;B2B Market (Business-to-Business);191;4139;1241;2028;67339.0;5;636
8147;80;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);168;4070;1628;1709;145921.0;29;728
8148;24;male;divorced;016;Private Sector Management;B2B Market (Business-to-Business);155;6954;0;4172;48965.0;0;663
8149;55;female;divorced;055;Merchants and Traders;B2C Market (Business-to-Consumer);115;3189;956;1339;83240.5;28;749
8150;55;female;divorced;004;Public Administration;B2B Market (Business-to-Business);78;4428;0;3099;98201.0;9;750
8151;18;male;single;015;Public Administration;B2B Market (Business-to-Business);133;2603;1041;937;15311.0;0;587
8152;80;female;married;024;Retirees and Pensioners;B2B Market (Business-to-Business);227;3518;1407;1266;132671.0;14;694
8153;59;female;married;038;Healthcare;B2B Market (Business-to-Business);140;3709;1483;1558;93753.5;24;676
8154;47;female;divorced;048;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);139;4395;1758;1582;84886.5;25;664
8155;51;female;divorced;099;Unemployed and Others;B2C Market (Business-to-Consumer);198;3128;0;2189;73112.0;9;674
8156;68;male;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);0;3782;1512;1589;114754.0;4;695
8157;47;male;divorced;027;Self-Employed Professionals;B2B Market (Business-to-Business);52;5264;2105;2211;98126.0;6;704
8158;31;female;single;000;Armed forces;B2B Market (Business-to-Business);122;1325;0;795;26104.5;4;684
8159;34;male;married;024;Retirees and Pensioners;B2B Market (Business-to-Business);108;3874;0;2324;54582.0;16;694
8160;23;female;single;048;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);185;4692;0;3284;30185.0;2;700
8161;77;male;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);67;3539;1415;1274;123171.5;5;686
8162;34;female;married;066;Legal Activities;B2C Market (Business-to-Consumer);42;4691;1876;1970;58736.0;7;711
8163;48;male;divorced;016;Private Sector Management;B2B Market (Business-to-Business);188;7905;0;4743;143918.0;8;770
8164;36;female;married;014;Public Administration;B2B Market (Business-to-Business);102;3594;1437;1294;50609.0;16;734
8165;36;male;divorced;005;Public Administration;B2B Market (Business-to-Business);131;4260;1278;1789;58762.0;8;669
8166;26;male;married;058;Merchants and Traders;B2C Market (Business-to-Consumer);69;3764;0;2634;37180.0;7;666
8167;24;female;married;045;Self-Employed Artisans and Traders;B2C Market (Business-to-Consumer);177;4786;0;2871;31707.0;2;718
8168;70;male;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);102;4446;1333;2179;134822.0;17;767
8169;32;female;single;011;Public Administration;B2B Market (Business-to-Business);94;4993;1997;1797;53117.0;0;733
8170;62;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);115;4161;0;2912;114143.0;2;698
8171;47;male;divorced;051;Merchants and Traders;B2C Market (Business-to-Consumer);229;4090;0;2454;77669.0;12;711
8172;32;male;married;025;Retirees and Pensioners;B2B Market (Business-to-Business);10;4157;1662;1497;49208.0;12;649
8173;33;female;married;065;Unreported;B2C Market (Business-to-Consumer);118;6953;2781;2920;72913.5;15;695
8174;45;female;married;027;Self-Employed Professionals;B2B Market (Business-to-Business);12;5938;2375;2494;106102.0;17;675
8175;64;female;married;024;Retirees and Pensioners;B2B Market (Business-to-Business);71;4819;1927;2024;131117.0;8;645
8176;59;female;divorced;007;Public Administration;B2B Market (Business-to-Business);10;2752;0;1651;70589.0;30;623
8177;48;male;divorced;015;Public Administration;B2B Market (Business-to-Business);7;3432;0;2059;68763.0;14;745
8178;19;male;single;050;Merchants and Traders;B2C Market (Business-to-Consumer);156;4242;1272;1782;23803.0;1;589
8179;48;female;divorced;015;Public Administration;B2B Market (Business-to-Business);196;2368;947;852;47753.0;15;684
8180;24;male;divorced;025;Retirees and Pensioners;B2B Market (Business-to-Business);136;3928;0;2749;29847.0;3;732
8181;53;female;married;058;Merchants and Traders;B2C Market (Business-to-Consumer);102;3966;0;2776;86588.0;17;773
8182;52;female;divorced;016;Private Sector Management;B2B Market (Business-to-Business);122;5355;0;3213;118592.0;6;800
8183;50;male;married;011;Public Administration;B2B Market (Business-to-Business);114;4583;1833;1650;97056.0;4;768
8184;35;male;divorced;011;Public Administration;B2B Market (Business-to-Business);113;4497;0;3147;60349.5;17;727
8185;34;female;married;070;Self-Employed Professionals;B2C Market (Business-to-Consumer);146;4194;0;2516;52243.0;1;681
8186;51;female;divorced;023;Education;B2B Market (Business-to-Business);7;10;3;4;18285.0;17;748
8187;45;male;divorced;058;Merchants and Traders;B2C Market (Business-to-Consumer);32;3995;1598;1438;69758.5;12;732
8188;22;female;married;054;Merchants and Traders;B2C Market (Business-to-Consumer);143;3217;1286;1158;21547.0;0;672
8189;27;female;married;030;Education;B2B Market (Business-to-Business);125;3498;1049;1469;35471.0;9;625
8190;55;male;divorced;005;Public Administration;B2B Market (Business-to-Business);79;4810;0;2886;110303.0;13;757
8191;60;female;divorced;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);31;4057;0;2839;104409.0;1;763
8192;36;female;married;069;Retirees and Pensioners;B2C Market (Business-to-Consumer);217;4935;1480;2418;67629.0;2;743
8193;44;male;divorced;052;Merchants and Traders;B2C Market (Business-to-Consumer);63;4558;1367;1914;79338.0;23;654
8194;39;male;married;011;Public Administration;B2B Market (Business-to-Business);127;6460;2584;2325;88711.0;1;747
8195;73;male;divorced;024;Retirees and Pensioners;B2B Market (Business-to-Business);162;3691;1476;1550;122109.5;25;779
8196;21;female;single;009;Public Administration;B2B Market (Business-to-Business);157;1726;0;1208;19691.0;2;640
8197;26;female;married;067;Real Estate Activities;B2C Market (Business-to-Consumer);111;6712;2684;2819;52089.0;4;604
8198;51;female;divorced;003;Public Administration;B2B Market (Business-to-Business);105;4472;1788;1610;97390.0;16;704
8199;59;female;married;002;Unreported;B2B Market (Business-to-Business);188;4171;1668;1501;101317.5;4;679
8200;57;male;divorced;002;Unreported;B2B Market (Business-to-Business);8;5220;2088;1879;128828.0;1;683
8201;40;female;married;040;Self-Employed Professionals;B2B Market (Business-to-Business);196;5795;2318;2086;85679.0;3;704
